Codigo_new,Comentarios_ES,category_id,length_split,length_letters,CleanComment
PRECIOS,bajar precios,7,2,13,baj preci
PRECIOS,pero economico es todo mui caro y en un hospital se viene por Necesidad,7,14,71,econom mui car hospital ven neces
PRECIOS,el precio de los productos debería ser mas bajo.,7,9,48,preci product deb ser mas baj
PRECIOS,pudriau pagarnos,7,2,16,pudriau pag
PRECIOS,que los precioso de la cafetería Sean mejores,7,8,45,precios cafet mejor
PROGRAMACIÓN,proponente pero actividades de ocio a los usuarios,8,8,50,proponent activ oci usuari
PROGRAMACIÓN,"mes agilidad en pruebas y visitas, en cuanto es un tema delicado y urgente, llevamos 4 meses y todavía no tenemos dianostic ni tratamiento, mucha angustia para el enfermo y familiares",8,31,183,mes agil prueb visit cuant tem delic urgent llev   mes todav dianostic tratamient angusti enferm famili
PROGRAMACIÓN,Mejor Servicio de citas,8,4,23,mejor servici cit
PROGRAMACIÓN,citas próximas,8,2,14,cit proxim
PROGRAMACIÓN,Tiempo espera y facilidad para conseguir cita.,8,7,46,tiemp esper facil consegu cit
PROGRAMACIÓN,comunicación online y telefónica sobre visitas,8,6,46,comun onlin telefon visit
PROGRAMACIÓN,"que no den las visitas tan lejanas, que el tiempo sea mas corto.",8,13,64,dar visit tan lejan tiemp mas cort
PROGRAMACIÓN,citas,8,1,5,cit
PROGRAMACIÓN,cita diferentes departamentos dificil de coordinar,8,6,50,cit diferent departament dificil coordin
PROGRAMACIÓN,"en los horarios de las citas,",8,6,29,horari cit
PROGRAMACIÓN, los horarios,8,2,13,horari
PROGRAMACIÓN,el tiempo de espera de citas de especialistas,8,8,45,tiemp esper cit especial
PROGRAMACIÓN,que se tarde bastante para dar cita en los especialista = neumolojia,8,12,68,tard bastant dar cit especial neumoloji
PROGRAMACIÓN,acceso pero rapido a las citas,8,6,30,acces rap cit
PROGRAMACIÓN,allargarcels tratamientos para crónicos. pe. parafina para artríticos,8,8,69,allargarcels tratamient cronic pe parafin artrit
PROGRAMACIÓN,mayor planificación a la hora de dar citas o mayor numero de profesionales. he tenído que esperar tres horas para ser atendido en consultas externas. optalmologia.,8,26,163,mayor planif hor dar cit mayor numer profesional tenid esper tres hor ser atend consult extern optalmologi
PROGRAMACIÓN,Programar la visita al momento y salir con la visita programada,8,11,63,program visit moment sal visit program
PROGRAMACIÓN,"Retraso en las citas, a pesar de ser preferente",8,9,47,retras cit pes ser preferent
PROGRAMACIÓN,atencion telefonica,8,2,19,atencion telefon
PROGRAMACIÓN,comunicación Interdepartamental,8,2,31,comun interdepartamental
PROGRAMACIÓN,Prasa prioridad para Recibir cia cita,8,6,37,pras priorid recib cia cit
PROGRAMACIÓN,el hospital muy bueno oero falta un PCOC que mejor en las citas,8,13,63,hospital buen oer falt pcoc mejor cit
PROGRAMACIÓN,"en las visitas al paciente, podrian cambiar el horario de 6 a 8",8,13,63,visit pacient podri cambi horari    
PROGRAMACIÓN,emb citaron a las 11:30 son las 12:25 y todavía no me han avisado,8,14,65,emb cit             todav avis
PROGRAMACIÓN,menos orarios,8,2,13,men orari
PROGRAMACIÓN,menos orarios,8,2,13,men orari
PROGRAMACIÓN,citas,8,1,5,cit
PROGRAMACIÓN,organización de visitas. las mujeres embarazadas necesitan ser atendidas rápido. agobia mucho estar mucho rato en el pasillo escuchando la sirena de los turnos en el ordenador. gracias,8,28,184,organiz visit muj embaraz necesit ser atend rap agobi rat pasill escuch siren turn orden graci
PROGRAMACIÓN,los tiempos para asignar citas son muy lejanos,8,8,46,tiemp asign cit lejan
PROGRAMACIÓN,expedir cita por internet,8,4,25,exped cit internet
PROGRAMACIÓN,sistema de llamada de pacents con baja visibilidad,8,8,50,sistem llam pacents baj visibil
PROGRAMACIÓN,Mejora el sistema de visitas,8,5,28,mejor sistem visit
PROGRAMACIÓN,"he venideras dar plasma, tras expedir citavpor internet, por desgracia en la web no especificaba que debes tener venas muy gruesas ya que es un REQUISITO Importante, he podido donarcsangre sin problema, pero me hubiese gustado saber el de las venas antes, Deberían Dejar constancia en la web de éllos. saludos.",8,51,310,venider dar plasm tras exped citavpor internet desgraci web especific deb ten ven grues requer import pod donarcsangr problem gust sab ven deb dej constanci web ellos salud
PROGRAMACIÓN,en que las citas Sean antes,8,6,27,cit
PROGRAMACIÓN,en respetar los Turnos de legada para el Mismo especialista,8,10,59,respet turn leg mism especial
PROGRAMACIÓN,citas especialidades Demasiado largas ... 8 meses reumatología,8,8,62,cit especial demasi larg       mes reumatolog
PROGRAMACIÓN,ajustar pero la hora de la cita con la legada dl medicamento,8,12,60,ajust hor cit leg decilitr medicament
PROGRAMACIÓN,mejorar la programación de las pruebas y las citas médicas,8,10,58,mejor program prueb cit medic
PROGRAMACIÓN,Detección de visitas con código barras de la tarjeta sanitaria,8,10,62,deteccion visit codig barr tarjet sanitari
PROGRAMACIÓN,"menor tiempo de cita en cita, y la puntualidad en las citas",8,12,59,menor tiemp cit cit puntual cit
PROGRAMACIÓN,"facilidad para pedir hora y justificantes, mucha cola.",8,8,54,facil ped hor justif col
PROGRAMACIÓN,Podrian mejor la infraestructura del hospital de día de salud mental tanto usarios como profesionales el agradecerian. Tambien podrian incorporar telefonistas al sistema de salud mental para dar citas. Esto ayudaria a las enfermeras y al que el sistema de citas sea mas factible.,8,44,279,podri mejor infraestructur hospital dia salud mental usari profesional agradeceri tambi podri incorpor telefon sistem salud mental dar cit ayudari enfermer sistem cit mas factibl
PROGRAMACIÓN,tardía dar cita,8,3,15,tardi dar cit
PROGRAMACIÓN,programar siguientes visitas adecuadas a lo que diun el médico,8,10,62,program siguient visit adecu diun medic
PROGRAMACIÓN,programan mínimamente las visitas y respetando los enfermos.,8,8,60,program minim visit respet enferm
PROGRAMACIÓN,visita al enfer,8,3,15,visit enfer
PROGRAMACIÓN,Mejor en tiempo de citas.,8,5,25,mejor tiemp cit
PROGRAMACIÓN,"ojalá los que estamos en situación activa en el trabajo nos pudieras programar las citas lo más tarde pssible dentro elmvostre horsri, debido a que asistir a una cita a las 11:00 de la mañana hace difícil la conciliación laboral y médica, entiendo y en soy partícipe de las dificultades técnicas y de recursos humanos que puede implicar pero mi sugerencia es que cuando se programe una cita en cualesquiera consulta se pudiera tener en cuenta la situación laboral del paciente. Gerard Anton",8,83,490,ojal situacion activ trabaj pod program cit tard pssibl dentr elmvostr horsri deb asist cit       manan hac dificil concili laboral medic entend particip dificult tecnic recurs human pod implic sugerent program cit cualqu consult pod ten cont situacion laboral pacient gerard anton
PROGRAMACIÓN,"que sea mas facil cambiar la cita sobre todo el, analitica Los diabéticos se les debería citar a primera hor a para evitar hipoglucemias si están habituados a desayunar a primera hora de la mañana o bien que sea fácil contactar con el servicio para cambiar la cita, Sería bueno poder hacerlo ya sea por teléfono o mejor por correo Clinic mujer cita usuario si no bién, propone cita Clinic responde confirman cita nueva Muchas gracias por darme la posibilidad de hacer sugerencias Gracias",8,84,487,mas facil cambi cit analit diabet deb cit primer hor evit hipoglucemi si habitu desayun primer hor manan bien facil contact servici cambi cit buen pod hac telefon mejor corr clinic muj cit usuari si bien propon cit clinic respond confirm cit nuev graci darm posibil hac sugerent graci
PROGRAMACIÓN,Acortar el periodo de citas,8,5,27,acort period cit
PROGRAMACIÓN,no tener que hacer ana cola para demanarvla proxima visita,8,10,58,ten hac ana col demanarvl proxim visit
PROGRAMACIÓN,sistema informático personal,8,3,28,sistem informat personal
PROGRAMACIÓN,sistema de citas pero eficaz,8,5,28,sistem cit eficaz
PROGRAMACIÓN,dar citas antes,8,3,15,dar cit
PROGRAMACIÓN,servicio secritaria,8,2,19,servici secritari
PROGRAMACIÓN,telefono rcepcion,8,2,17,telefon rcepcion
PROGRAMACIÓN,en cambiar la gerencia. sistema nuevo y mas medicos,8,9,51,cambi gerenci sistem nuev mas medic
PROGRAMACIÓN,en que Cuando tienes la cita a unA hora te cojan,8,11,48,cit hor cog
PROGRAMACIÓN,aceptando Adeslas,8,2,17,acept adesl
PROGRAMACIÓN,la esperas una vez citadas,8,5,26,esper vez cit
PROGRAMACIÓN,orarios reducidos,8,2,17,orari reduc
PROGRAMACIÓN,me dierón cita y no tenía las prueba realizada !!!,8,10,50,dieron cit prob realiz
PROGRAMACIÓN,no dar las citas tan seguidas entre las pacientes,8,9,49,dar cit tan segu pacient
PROGRAMACIÓN,agilizar citas,8,2,14,agiliz cit
PROGRAMACIÓN,que no sea tan difícil conectar telefónicamente con digestivo.,8,9,62,tan dificil conect telefon digest
PROGRAMACIÓN,"sitemas nformatics, nos vamos sin confirmar la siguiente cita",8,9,61,sitem nformatics ir confirm siguient cit
PROGRAMACIÓN,el tiempo de espera en las citas de especialistas,8,9,49,tiemp esper cit especial
PROGRAMACIÓN,los horarios en citas y esperas paara operaciones,8,8,49,horari cit esper paar oper
PROGRAMACIÓN,conseguir una cita es muy complicado en un tiempo adecuado. la Espera se injusta cuan hace 6 meses que ya tienes cita !!! Debe Optimizar la manera de programar los horarios de cada Paciente. También los valora como Personas y no tan como clientes,8,44,246,consegu cit complic tiemp adecu esper injust cuan hac   mes cit deb optimiz maner program horari cad pacient valor person tan client
PROGRAMACIÓN,contacto por email para posibles cambios en citas y consejo,8,10,59,contact email posibl cambi cit consej
PROGRAMACIÓN,agrupar consultas en el Mismo día con las Pruebas,8,9,49,agrup consult mism dia prueb
PROGRAMACIÓN,atender a los pacientes en los horarios acordados.,8,8,50,atend pacient horari acord
PROGRAMACIÓN,Facilitar la comunicación entre diferentes disciplines médicas,8,7,62,facilit comun diferent disciplin medic
PROGRAMACIÓN,atender telefono,8,2,16,atend telefon
PROGRAMACIÓN,citas mas rapidas,8,3,17,cit mas rap
PROGRAMACIÓN,expedir cita online,8,3,19,exped cit onlin
PROGRAMACIÓN,"coordinar mejor las visitas programadas por un preoperatorio. nota .. llevar a un enfermo 5 días diferentes por 5 pruebas diferentes me parece muy costes, sobre todo por el paciente, por familiar q pide 5 días de permisos en el trabajo y por el coste del parking. una ruina",8,49,273,coordin mejor visit program preoperatori not    llev enferm   dia diferent   prueb diferent parec cost pacient famili q ped   dia permis trabaj cost parking ruin
PROGRAMACIÓN,"las citas mal coordinadas y tardía una eternidad ,? no estarán sacando citas para auxiliares, enfermeras, medicos! del personal que Trabaja en el hospital ?. No puedo tener antes una consulta de gine decontrol que la prueba que me mandan !!! Respetar los Turnos",8,44,261,cit mal coordin tardi etern sac cit auxili enfermer medic personal trabaj hospital pod ten consult gin decontrol prob mand respet turn
PROGRAMACIÓN,"las citas mal coordinadas y tardía una eternidad ,? no estarán sacando citas para auxiliares, enfermeras, medicos! del personal que Trabaja en el hospital ?. No puedo tener antes una consulta de gine decontrol que la prueba que me mandan !!! Respetar los Turnos",8,44,261,cit mal coordin tardi etern sac cit auxili enfermer medic personal trabaj hospital pod ten consult gin decontrol prob mand respet turn
PROGRAMACIÓN,"Cuando llamen a un paciente, y no acuda a la consulta, podrían volver a cridar_ el, al menos una o dos veces mas. La megafonía no se escucha muy bien, confunde, no sabes donde te han llamado, y en lugar de volver a avisart'he, Llaman el siguiente. GRACIAS",8,48,255,llam pacient acud consult pod volv crid men do vez mas megafon escuch bien confund sab llam lug volv avisart h llam siguient graci
PROGRAMACIÓN,Fechas visitas,8,2,14,fech visit
PROGRAMACIÓN,la analitica y extraccion de bebes deberia hacerse en pediatría,8,10,63,analit extraccion beb deberi hac pediatr
PROGRAMACIÓN,que Haya pero atencion telefnocia,8,5,33,atencion telefnoci
PROGRAMACIÓN,que fuera cada año la mamografía,8,6,32,cad ano mamograf
PROGRAMACIÓN,en las esperas de citas,8,5,23,esper cit
PROGRAMACIÓN,el horario,8,2,10,horari
PROGRAMACIÓN,en el acceso a la visita así como el teléfono y menos espera en la sala hay veces que cuesta conseguirlo gracias,8,22,112,acces visit asir telefon men esper sal vez cost consegu graci
PROGRAMACIÓN,el horario,8,2,10,horari
PROGRAMACIÓN,el horario,8,2,10,horari
PROGRAMACIÓN,"facilidad para comunicar telefónicamente para gestionar programación de visitas, siempre comunica",8,11,97,facil comunic telefon gestion program visit siempr comunic
PROGRAMACIÓN,"tramitacion de mí Expediente sin error, el numero de veces quevhe tenído que acudir a la oficina no es el adecuada",8,21,114,tramitacion expedient error numer vez quevh tenid acud oficin adecu
PROGRAMACIÓN,"Mas facilidad para que den cita para los especialistas, Menos tiempo de esperas ginecología COMTROL habituales",8,16,110,mas facil dar cit especial men tiemp esper ginecolog comtrol habitual
PROGRAMACIÓN,el horario,8,2,10,horari
PROGRAMACIÓN,"menos orarios, caramelos en recepcion",8,5,37,men orari caramel recepcion
PROGRAMACIÓN,pedirv cita,8,2,11,pedirv cit
PROGRAMACIÓN,cita previa,8,2,11,cit previ
PROGRAMACIÓN,Ampliar el tiempo dedicado a cada visita,8,7,40,ampli tiemp dedic cad visit
PROGRAMACIÓN,mejor servicio y funcionamiento en la web,8,7,41,mejor servici funcion web
PROGRAMACIÓN,horarios Traslado Enfermos a consultas,8,5,38,horari traslad enferm consult
PROGRAMACIÓN,"citar con antelacion se contraproducente, mejor citar miedo orden de turno y pasar los que no acudan al final de la cola.",8,22,121,cit antelacion contraproducent mejor cit mied orden turn pas acud final col
PROGRAMACIÓN,"Hemos estado en consulta 3,5 horas antes de ser atendidos. mí cit era cono oftanmologia",8,15,87,consult     hor ser atend cit con oftanmologi
PROGRAMACIÓN,"mes facititats, vía web, mail o teléfono",8,7,40,mes facititats via web mail telefon
PROGRAMACIÓN,minorizar y respetar los horarios de las citas hay Otras despues que se vende afectadas,8,15,87,minoriz respet horari cit despu vend afect
PROGRAMACIÓN,Poner antes las citas,8,4,21,pon cit
PROGRAMACIÓN,horario del sabado m mejor por la tarde,8,8,39,horari sab metr mejor tard
PROGRAMACIÓN,"en todos los aspectos, sobre todo con el teléfono al llamar para ls citas, es una verguenza, no COGEN el telefono",8,21,113,aspect telefon llam ls cit verguenz cog telefon
PROGRAMACIÓN,el horario,8,2,10,horari
PROGRAMACIÓN,hay poca derivación a este servicio,8,6,35,deriv servici
PROGRAMACIÓN,"atención telefónico desde el, exterior",8,5,38,atencion telefon exterior
PROGRAMACIÓN,en atención telefónica.,8,3,23,atencion telefon
PROGRAMACIÓN,en el horario de visita,8,5,23,horari visit
PROGRAMACIÓN,citas son my largas.buen servecio.,8,5,34,cit my largas bu serveci
PROGRAMACIÓN,en la etecio telefon8ca,8,4,23,eteci telefon c
PROGRAMACIÓN,pero citas en atención primaria para no tener que acudir a urgencias o tener que esperar innecesariamente,8,17,105,cit atencion primari ten acud urgenci ten esper innecesari
PROGRAMACIÓN,las citas,8,2,9,cit
PROGRAMACIÓN,las citas,8,2,9,cit
PROGRAMACIÓN,telefonca,8,1,9,telefonc
PROGRAMACIÓN,el horario,8,2,10,horari
PROGRAMACIÓN,cita pre,8,2,8,cit pre
PROGRAMACIÓN,Poner antes las citas,8,4,21,pon cit
PROGRAMACIÓN,Cuando se hace el recordatorio especificar correo de cotacte ... el teléfono comunica a menudo y no es útil. gracias,8,20,116,hac recordatori especific corr cotact     telefon comunic menud util graci
PROGRAMACIÓN,falta de privacidad al dar las citas,8,7,36,falt privac dar cit
PROGRAMACIÓN,cada cita deberia de tener super numero,8,7,39,cad cit deberi ten sup numer
PROGRAMACIÓN,Al no cambiar las horas ya programadas.Han legadas a cambiarmevtres vecescel Mismo especialista,8,13,95,cambi hor programadas h leg cambiarmevtr vecescel mism especial
PROGRAMACIÓN,"facilitar la cita para la analítica a primera hora de la mañana, si es posible, antes de las ocho.",8,19,98,facilit cit analit primer hor manan si posibl ocho
PROGRAMACIÓN,"En ocasiones se bastante complicado el contacto telefonico. Una vez conseguida, nada en mejor.",8,14,94,ocasion bastant complic contact telefon vez consegu mejor
PROGRAMACIÓN,"Posibilidad de hacer cambio citas por correo electrónico (muchas veces por los trabajos, no se puede coger el teléfono).",8,19,120,posibil hac cambi cit corr electron vez trabaj pod cog telefon
PROGRAMACIÓN,en el sistema dde citas y acero que se cumpliese la fecha dato y no cambiar cada vez con mas frecuencia las citas,8,23,113,sistem dde cit acer cumpl fech dat cambi cad vez mas frecuenci cit
PROGRAMACIÓN,"Se exajerado el tiempo de espera con cita previa, y sobre todo la puerte 70 ... Gracias y saludos",8,19,97,exajer tiemp esper cit previ puert        graci salud
PROGRAMACIÓN,me atendieron sin cita,8,4,22,atend cit
PROGRAMACIÓN,en atncion telefónica.,8,3,22,atncion telefon
